"Plot Title: PPW1342_10008136"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10008136, SEN S/N: 10008136)","RH, % (LGR S/N: 10008136, SEN S/N: 10008136)","Coupler Detached (LGR S/N: 10008136)","Bad Battery (LGR S/N: 10008136)","Coupler Attached (LGR S/N: 10008136)","Stopped (LGR S/N: 10008136)","End Of File (LGR S/N: 10008136)"
454,09/15/15 11:30:00 PM,11.565,76.162,,,,,
455,09/16/15 12:00:00 AM,11.321,78.126,,,,,
456,09/16/15 12:30:00 AM,11.297,80.228,,,,,
457,09/16/15 01:00:00 AM,11.224,82.218,,,,,
458,09/16/15 01:30:00 AM,11.102,82.783,,,,,
459,09/16/15 02:00:00 AM,11.029,83.196,,,,,
460,09/16/15 02:30:00 AM,10.736,83.665,,,,,
461,09/16/15 03:00:00 AM,10.883,84.768,,,,,
462,09/16/15 03:30:00 AM,10.467,86.632,,,,,
463,09/16/15 04:00:00 AM,10.075,90.325,,,,,
464,09/16/15 04:30:00 AM,9.928,92.374,,,,,
465,09/16/15 05:00:00 AM,10.712,94.671,,,,,
466,09/16/15 05:30:00 AM,11.005,93.088,,,,,
467,09/16/15 06:00:00 AM,11.078,94.360,,,,,
468,09/16/15 06:30:00 AM,11.224,95.213,,,,,
469,09/16/15 07:00:00 AM,11.370,96.418,,,,,
470,09/16/15 07:30:00 AM,11.248,95.955,,,,,
471,09/16/15 08:00:00 AM,12.001,95.903,,,,,
472,09/16/15 08:30:00 AM,12.292,95.547,,,,,
473,09/16/15 09:00:00 AM,13.233,93.974,,,,,
474,09/16/15 09:30:00 AM,14.026,91.579,,,,,
475,09/16/15 10:00:00 AM,14.649,87.313,,,,,
476,09/16/15 10:30:00 AM,14.984,83.176,,,,,
477,09/16/15 11:00:00 AM,13.834,92.575,,,,,
478,09/16/15 11:30:00 AM,14.170,91.746,,,,,
479,09/16/15 12:00:00 PM,13.618,97.099,,,,,
480,09/16/15 12:30:00 PM,13.546,99.281,,,,,
481,09/16/15 01:00:00 PM,13.425,99.700,,,,,
482,09/16/15 01:30:00 PM,13.449,100.000,,,,,
483,09/16/15 02:00:00 PM,13.594,100.000,,,,,
484,09/16/15 02:30:00 PM,13.353,100.000,,,,,
485,09/16/15 03:00:00 PM,13.570,100.000,,,,,
486,09/16/15 03:30:00 PM,13.473,100.000,,,,,
487,09/16/15 04:00:00 PM,13.305,100.000,,,,,
488,09/16/15 04:30:00 PM,12.871,100.000,,,,,
489,09/16/15 05:00:00 PM,13.016,100.000,,,,,
490,09/16/15 05:30:00 PM,13.112,100.000,,,,,
491,09/16/15 06:00:00 PM,13.137,100.000,,,,,
492,09/16/15 06:30:00 PM,13.016,100.000,,,,,
493,09/16/15 07:00:00 PM,12.944,100.000,,,,,
494,09/16/15 07:30:00 PM,12.992,100.000,,,,,
495,09/16/15 08:00:00 PM,13.064,100.000,,,,,
496,09/16/15 08:30:00 PM,13.137,100.000,,,,,
497,09/16/15 09:00:00 PM,13.161,100.000,,,,,
498,09/16/15 09:30:00 PM,13.112,100.000,,,,,
499,09/16/15 10:00:00 PM,12.968,100.000,,,,,
500,09/16/15 10:30:00 PM,12.920,100.000,,,,,
501,09/16/15 11:00:00 PM,12.678,100.000,,,,,
502,09/16/15 11:30:00 PM,12.485,100.000,,,,,
503,09/17/15 12:00:00 AM,12.364,100.000,,,,,
504,09/17/15 12:30:00 AM,12.389,100.000,,,,,
505,09/17/15 01:00:00 AM,12.413,100.000,,,,,
506,09/17/15 01:30:00 AM,12.413,100.000,,,,,
507,09/17/15 02:00:00 AM,12.268,100.000,,,,,
508,09/17/15 02:30:00 AM,12.171,100.000,,,,,
509,09/17/15 03:00:00 AM,11.953,100.000,,,,,
510,09/17/15 03:30:00 AM,11.953,100.000,,,,,
511,09/17/15 04:00:00 AM,12.147,100.000,,,,,
512,09/17/15 04:30:00 AM,12.147,100.000,,,,,
513,09/17/15 05:00:00 AM,11.953,100.000,,,,,
514,09/17/15 05:30:00 AM,11.807,100.000,,,,,
515,09/17/15 06:00:00 AM,11.637,100.000,,,,,
516,09/17/15 06:30:00 AM,11.467,100.000,,,,,
517,09/17/15 07:00:00 AM,11.565,100.000,,,,,
518,09/17/15 07:30:00 AM,11.856,100.000,,,,,
519,09/17/15 08:00:00 AM,11.734,100.000,,,,,
520,09/17/15 08:30:00 AM,12.268,100.000,,,,,
521,09/17/15 09:00:00 AM,13.040,100.000,,,,,
522,09/17/15 09:30:00 AM,13.522,100.000,,,,,
523,09/17/15 10:00:00 AM,14.314,100.000,,,,,
524,09/17/15 10:30:00 AM,15.270,100.000,,,,,
525,09/17/15 11:00:00 AM,15.103,98.494,,,,,
526,09/17/15 11:30:00 AM,15.796,95.781,,,,,
527,09/17/15 12:00:00 PM,16.487,91.168,,,,,
528,09/17/15 12:30:00 PM,17.225,89.164,,,,,
529,09/17/15 01:00:00 PM,18.723,81.219,,,,,
530,09/17/15 01:30:00 PM,18.842,78.523,,,,,
531,09/17/15 02:00:00 PM,19.674,74.764,,,,,
532,09/17/15 02:30:00 PM,19.579,78.338,,,,,
533,09/17/15 03:00:00 PM,19.460,77.178,,,,,
534,09/17/15 03:30:00 PM,19.484,74.697,,,,,
535,09/17/15 04:00:00 PM,19.365,71.874,,,,,
536,09/17/15 04:30:00 PM,19.555,70.543,,,,,
537,09/17/15 05:00:00 PM,19.199,75.985,,,,,
538,09/17/15 05:30:00 PM,18.842,75.999,,,,,
539,09/17/15 06:00:00 PM,18.366,78.338,,,,,
540,09/17/15 06:30:00 PM,17.605,80.725,,,,,
541,09/17/15 07:00:00 PM,17.034,84.844,,,,,
542,09/17/15 07:30:00 PM,16.868,84.040,,,,,
543,09/17/15 08:00:00 PM,16.320,85.875,,,,,
544,09/17/15 08:30:00 PM,15.676,87.262,,,,,
545,09/17/15 09:00:00 PM,15.223,87.583,,,,,
546,09/17/15 09:30:00 PM,14.840,87.626,,,,,
547,09/17/15 10:00:00 PM,14.649,87.526,,,,,
548,09/17/15 10:30:00 PM,14.481,87.807,,,,,
549,09/17/15 11:00:00 PM,14.194,88.057,,,,,
550,09/17/15 11:30:00 PM,14.050,88.315,,,,,
551,09/18/15 12:00:00 AM,13.690,89.313,,,,,
552,09/18/15 12:30:00 AM,13.690,89.234,,,,,
553,09/18/15 01:00:00 AM,13.954,87.733,,,,,
554,09/18/15 01:30:00 AM,14.673,84.112,,,,,
555,09/18/15 02:00:00 AM,15.270,81.624,,,,,
556,09/18/15 02:30:00 AM,15.151,83.077,,,,,
557,09/18/15 03:00:00 AM,15.414,80.967,,,,,
558,09/18/15 03:30:00 AM,15.533,80.993,,,,,
559,09/18/15 04:00:00 AM,15.605,79.597,,,,,
560,09/18/15 04:30:00 AM,15.843,76.799,,,,,
561,09/18/15 05:00:00 AM,15.724,79.151,,,,,
562,09/18/15 05:30:00 AM,14.936,80.972,,,,,
563,09/18/15 06:00:00 AM,14.936,80.862,,,,,
564,09/18/15 06:30:00 AM,15.318,79.175,,,,,
565,09/18/15 07:00:00 AM,15.533,80.579,,,,,
566,09/18/15 07:30:00 AM,16.058,80.583,,,,,
567,09/18/15 08:00:00 AM,16.796,82.348,,,,,
568,09/18/15 08:30:00 AM,17.510,80.788,,,,,
569,09/18/15 09:00:00 AM,18.224,80.832,,,,,
570,09/18/15 09:30:00 AM,19.080,77.100,,,,,
571,09/18/15 10:00:00 AM,19.817,66.472,,,,,
572,09/18/15 10:30:00 AM,20.960,62.570,,,,,
573,09/18/15 11:00:00 AM,22.011,59.824,,,,,
574,09/18/15 11:30:00 AM,22.034,59.399,,,,,
575,09/18/15 12:00:00 PM,22.753,53.595,,,,,
576,09/18/15 12:30:00 PM,23.256,48.646,,,,,
577,09/18/15 01:00:00 PM,24.339,48.817,,,,,
578,09/18/15 01:30:00 PM,24.098,45.935,,,,,
579,09/18/15 02:00:00 PM,25.089,43.692,,,,,
580,09/18/15 02:30:00 PM,24.750,43.815,,,,,
581,09/18/15 03:00:00 PM,24.677,49.690,,,,,
582,09/18/15 03:30:00 PM,24.267,48.233,,,,,
583,09/18/15 04:00:00 PM,23.930,52.063,,,,,
584,09/18/15 04:30:00 PM,23.448,51.808,,,,,
585,09/18/15 05:00:00 PM,22.872,51.477,,,,,
586,09/18/15 05:30:00 PM,22.226,53.146,,,,,
587,09/18/15 06:00:00 PM,21.342,55.662,,,,,
588,09/18/15 06:30:00 PM,20.365,57.610,,,,,
589,09/18/15 07:00:00 PM,20.007,56.973,,,,,
590,09/18/15 07:30:00 PM,19.984,57.245,,,,,
591,09/18/15 08:00:00 PM,19.984,56.939,,,,,
592,09/18/15 08:30:00 PM,19.603,59.929,,,,,
593,09/18/15 09:00:00 PM,18.652,67.682,,,,,
594,09/18/15 09:30:00 PM,17.915,70.438,,,,,
595,09/18/15 10:00:00 PM,17.986,67.826,,,,,
596,09/18/15 10:30:00 PM,17.439,69.157,,,,,
597,09/18/15 11:00:00 PM,17.344,69.895,,,,,
598,09/18/15 11:30:00 PM,17.819,68.000,,,,,
599,09/19/15 12:00:00 AM,18.557,64.560,,,,,
600,09/19/15 12:30:00 AM,18.699,65.565,,,,,
601,09/19/15 01:00:00 AM,18.343,65.206,,,,,
602,09/19/15 01:30:00 AM,18.176,67.302,,,,,
603,09/19/15 02:00:00 AM,19.080,64.054,,,,,
604,09/19/15 02:30:00 AM,20.055,57.379,,,,,
605,09/19/15 03:00:00 AM,20.269,57.012,,,,,
606,09/19/15 03:30:00 AM,19.770,60.774,,,,,
607,09/19/15 04:00:00 AM,19.294,59.152,,,,,
608,09/19/15 04:30:00 AM,19.103,60.153,,,,,
609,09/19/15 05:00:00 AM,20.079,52.034,,,,,
610,09/19/15 05:30:00 AM,20.793,50.158,,,,,
611,09/19/15 06:00:00 AM,20.889,46.023,,,,,
612,09/19/15 06:30:00 AM,20.960,47.209,,,,,
613,09/19/15 07:00:00 AM,21.366,48.118,,,,,
614,09/19/15 07:30:00 AM,21.461,48.257,,,,,
615,09/19/15 08:00:00 AM,21.342,57.021,,,,,
616,09/19/15 08:30:00 AM,21.342,58.893,,,,,
617,09/19/15 09:00:00 AM,21.628,59.152,,,,,
618,09/19/15 09:30:00 AM,22.274,56.512,,,,,
619,09/19/15 10:00:00 AM,23.761,50.015,,,,,
620,09/19/15 10:30:00 AM,25.210,43.544,,,,,
621,09/19/15 11:00:00 AM,26.549,37.874,,,,,
622,09/19/15 11:30:00 AM,26.573,37.478,,,,,
623,09/19/15 12:00:00 PM,27.259,37.813,,,,,
624,09/19/15 12:30:00 PM,27.751,35.592,,,,,
625,09/19/15 01:00:00 PM,28.593,31.619,,,,,
626,09/19/15 01:30:00 PM,28.766,34.275,,,,,
627,09/19/15 02:00:00 PM,29.340,33.008,,,,,
628,09/19/15 02:30:00 PM,28.965,32.602,,,,,
629,09/19/15 03:00:00 PM,29.190,30.034,,,,,
630,09/19/15 03:30:00 PM,28.841,34.551,,,,,
631,09/19/15 04:00:00 PM,28.866,33.946,,,,,
632,09/19/15 04:30:00 PM,29.040,32.608,,,,,
633,09/19/15 05:00:00 PM,28.493,36.098,,,,,
634,09/19/15 05:30:00 PM,27.530,36.707,,,,,
635,09/19/15 06:00:00 PM,26.720,36.161,,,,,
636,09/19/15 06:30:00 PM,25.987,36.988,,,,,
637,09/19/15 07:00:00 PM,25.258,38.702,,,,,
638,09/19/15 07:30:00 PM,24.653,40.250,,,,,
639,09/19/15 08:00:00 PM,24.508,38.591,,,,,
640,09/19/15 08:30:00 PM,24.750,38.056,,,,,
641,09/19/15 09:00:00 PM,24.677,37.751,,,,,
642,09/19/15 09:30:00 PM,24.363,39.956,,,,,
643,09/19/15 10:00:00 PM,24.050,39.923,,,,,
644,09/19/15 10:30:00 PM,24.026,40.149,,,,,
645,09/19/15 11:00:00 PM,24.002,41.193,,,,,
646,09/19/15 11:30:00 PM,24.291,42.170,,,,,
647,09/20/15 12:00:00 AM,24.388,42.116,,,,,
648,09/20/15 12:30:00 AM,24.436,42.349,,,,,
649,09/20/15 01:00:00 AM,24.412,39.732,,,,,
650,09/20/15 01:30:00 AM,24.267,40.241,,,,,
651,09/20/15 02:00:00 AM,24.629,38.867,,,,,
652,09/20/15 02:30:00 AM,24.195,41.769,,,,,
653,09/20/15 03:00:00 AM,24.871,39.057,,,,,
654,09/20/15 03:30:00 AM,24.895,38.532,,,,,
655,09/20/15 04:00:00 AM,24.460,40.491,,,,,
656,09/20/15 04:30:00 AM,24.629,39.394,,,,,
657,09/20/15 05:00:00 AM,24.339,39.232,,,,,
658,09/20/15 05:30:00 AM,24.653,36.491,,,,,
659,09/20/15 06:00:00 AM,24.968,36.323,,,,,
660,09/20/15 06:30:00 AM,25.307,35.824,,,,,
661,09/20/15 07:00:00 AM,25.939,35.852,,,,,
662,09/20/15 07:30:00 AM,26.158,35.105,,,,,
663,09/20/15 08:00:00 AM,26.329,37.221,,,,,
664,09/20/15 08:30:00 AM,26.671,36.423,,,,,
665,09/20/15 09:00:00 AM,27.210,34.970,,,,,
666,09/20/15 09:30:00 AM,27.776,33.914,,,,,
667,09/20/15 10:00:00 AM,28.642,29.580,,,,,
668,09/20/15 10:30:00 AM,29.740,26.850,,,,,
669,09/20/15 11:00:00 AM,31.026,25.559,,,,,
670,09/20/15 11:30:00 AM,30.596,31.996,,,,,
671,09/20/15 12:00:00 PM,31.128,29.094,,,,,
672,09/20/15 12:30:00 PM,31.740,31.136,,,,,
673,09/20/15 01:00:00 PM,32.330,26.626,,,,,
674,09/20/15 01:30:00 PM,32.613,25.881,,,,,
675,09/20/15 02:00:00 PM,33.261,26.625,,,,,
676,09/20/15 02:30:00 PM,32.536,24.235,,,,,
677,09/20/15 03:00:00 PM,32.355,21.942,,,,,
678,09/20/15 03:30:00 PM,31.970,22.971,,,,,
679,09/20/15 04:00:00 PM,31.970,20.368,,,,,
680,09/20/15 04:30:00 PM,31.408,19.982,,,,,
681,09/20/15 05:00:00 PM,30.925,22.343,,,,,
682,09/20/15 05:30:00 PM,30.066,27.702,,,,,
683,09/20/15 06:00:00 PM,28.617,26.146,,,,,
684,09/20/15 06:30:00 PM,27.776,26.635,,,,,
685,09/20/15 07:00:00 PM,27.431,26.815,,,,,
686,09/20/15 07:30:00 PM,26.940,30.291,,,,,
687,09/20/15 08:00:00 PM,26.451,34.799,,,,,
688,09/20/15 08:30:00 PM,26.231,36.114,,,,,
689,09/20/15 09:00:00 PM,26.012,35.125,,,,,
690,09/20/15 09:30:00 PM,25.890,35.080,,,,,
691,09/20/15 10:00:00 PM,25.501,35.210,,,,,
692,09/20/15 10:30:00 PM,25.404,35.034,,,,,
693,09/20/15 11:00:00 PM,25.550,35.948,,,,,
694,09/20/15 11:30:00 PM,26.256,34.111,,,,,
695,09/21/15 12:00:00 AM,25.793,35.004,,,,,
696,09/21/15 12:30:00 AM,25.550,35.248,,,,,
697,09/21/15 01:00:00 AM,25.647,35.591,,,,,
698,09/21/15 01:30:00 AM,25.453,34.571,,,,,
699,09/21/15 02:00:00 AM,25.453,35.105,,,,,
700,09/21/15 02:30:00 AM,25.598,34.919,,,,,
701,09/21/15 03:00:00 AM,25.987,34.186,,,,,
702,09/21/15 03:30:00 AM,25.137,34.542,,,,,
703,09/21/15 04:00:00 AM,24.629,35.825,,,,,
704,09/21/15 04:30:00 AM,25.040,35.599,,,,,
705,09/21/15 05:00:00 AM,24.677,36.096,,,,,
706,09/21/15 05:30:00 AM,24.050,37.325,,,,,
707,09/21/15 06:00:00 AM,24.750,34.706,,,,,
708,09/21/15 06:30:00 AM,24.992,37.187,,,,,
709,09/21/15 07:00:00 AM,26.720,32.505,,,,,
710,09/21/15 07:30:00 AM,27.481,33.551,,,,,
711,09/21/15 08:00:00 AM,27.161,34.328,,,,,
712,09/21/15 08:30:00 AM,27.604,36.314,,,,,
713,09/21/15 09:00:00 AM,28.642,33.588,,,,,
714,09/21/15 09:30:00 AM,28.816,32.894,,,,,
715,09/21/15 10:00:00 AM,29.665,33.884,,,,,
716,09/21/15 10:30:00 AM,30.520,29.320,,,,,
717,09/21/15 11:00:00 AM,31.459,28.361,,,,,
718,09/21/15 11:30:00 AM,31.331,26.899,,,,,
719,09/21/15 12:00:00 PM,31.816,23.801,,,,,
720,09/21/15 12:30:00 PM,32.665,22.313,,,,,
721,09/21/15 01:00:00 PM,33.261,22.950,,,,,
722,09/21/15 01:30:00 PM,33.417,20.808,,,,,
723,09/21/15 02:00:00 PM,33.992,21.550,,,,,
724,09/21/15 02:30:00 PM,33.183,22.663,,,,,
725,09/21/15 03:00:00 PM,33.209,24.736,,,,,
726,09/21/15 03:30:00 PM,32.613,25.463,,,,,
727,09/21/15 04:00:00 PM,32.150,25.011,,,,,
728,09/21/15 04:30:00 PM,31.689,23.862,,,,,
729,09/21/15 05:00:00 PM,30.874,25.478,,,,,
730,09/21/15 05:30:00 PM,29.991,25.416,,,,,
731,09/21/15 06:00:00 PM,28.543,29.264,,,,,
732,09/21/15 06:30:00 PM,27.161,29.596,,,,,
733,09/21/15 07:00:00 PM,26.720,30.985,,,,,
734,09/21/15 07:30:00 PM,26.329,31.560,,,,,
735,09/21/15 08:00:00 PM,25.574,33.311,,,,,
736,09/21/15 08:30:00 PM,24.629,35.892,,,,,
737,09/21/15 09:00:00 PM,23.617,39.090,,,,,
738,09/21/15 09:30:00 PM,22.896,44.600,,,,,
739,09/21/15 10:00:00 PM,22.369,47.546,,,,,
740,09/21/15 10:30:00 PM,21.963,50.251,,,,,
741,09/21/15 11:00:00 PM,21.461,51.724,,,,,
742,09/21/15 11:30:00 PM,21.294,52.578,,,,,
743,09/22/15 12:00:00 AM,21.079,52.766,,,,,
744,09/22/15 12:30:00 AM,20.984,52.909,,,,,
745,09/22/15 01:00:00 AM,20.650,53.858,,,,,
746,09/22/15 01:30:00 AM,20.222,54.911,,,,,
747,09/22/15 02:00:00 AM,19.651,57.378,,,,,
748,09/22/15 02:30:00 AM,18.509,62.104,,,,,
749,09/22/15 03:00:00 AM,18.081,63.229,,,,,
750,09/22/15 03:30:00 AM,17.153,72.688,,,,,
751,09/22/15 04:00:00 AM,16.153,78.545,,,,,
752,09/22/15 04:30:00 AM,14.553,85.787,,,,,
753,09/22/15 05:00:00 AM,14.242,86.385,,,,,
754,09/22/15 05:30:00 AM,13.209,90.405,,,,,
755,09/22/15 06:00:00 AM,12.582,93.779,,,,,
756,09/22/15 06:30:00 AM,12.485,94.114,,,,,
757,09/22/15 07:00:00 AM,11.078,95.022,,,,,
758,09/22/15 07:30:00 AM,11.419,95.773,,,,,
759,09/22/15 08:00:00 AM,11.953,95.814,,,,,
760,09/22/15 08:30:00 AM,12.968,91.860,,,,,
761,09/22/15 09:00:00 AM,13.401,90.925,,,,,
762,09/22/15 09:30:00 AM,14.768,85.837,,,,,
763,09/22/15 10:00:00 AM,15.963,80.839,,,,,
764,09/22/15 10:30:00 AM,17.177,75.972,,,,,
765,09/22/15 11:00:00 AM,18.295,70.887,,,,,
766,09/22/15 11:30:00 AM,18.580,69.105,,,,,
767,09/22/15 12:00:00 PM,19.199,68.310,,,,,
768,09/22/15 12:30:00 PM,20.269,62.154,,,,,
769,09/22/15 01:00:00 PM,21.318,58.185,,,,,
770,09/22/15 01:30:00 PM,21.581,57.395,,,,,
771,09/22/15 02:00:00 PM,21.843,56.108,,,,,
772,09/22/15 02:30:00 PM,21.628,59.274,,,,,
773,09/22/15 03:00:00 PM,21.151,59.200,,,,,
774,09/22/15 03:30:00 PM,20.388,61.358,,,,,
775,09/22/15 04:00:00 PM,19.484,63.735,,,,,
776,09/22/15 04:30:00 PM,18.842,66.211,,,,,
777,09/22/15 05:00:00 PM,17.867,68.711,,,,,
778,09/22/15 05:30:00 PM,16.415,72.172,,,,,
779,09/22/15 06:00:00 PM,15.270,76.090,,,,,
780,09/22/15 06:30:00 PM,13.834,81.826,,,,,
781,09/22/15 07:00:00 PM,13.449,83.480,,,,,
782,09/22/15 07:30:00 PM,13.834,82.153,,,,,
783,09/22/15 08:00:00 PM,14.026,81.677,,,,,
784,09/22/15 08:30:00 PM,14.146,81.019,,,,,
785,09/22/15 09:00:00 PM,13.858,82.513,,,,,
786,09/22/15 09:30:00 PM,13.810,82.937,,,,,
787,09/22/15 10:00:00 PM,13.305,85.387,,,,,
788,09/22/15 10:30:00 PM,13.016,86.603,,,,,
789,09/22/15 11:00:00 PM,12.920,87.856,,,,,
790,09/22/15 11:30:00 PM,12.920,88.174,,,,,
791,09/23/15 12:00:00 AM,13.016,87.242,,,,,
792,09/23/15 12:30:00 AM,13.016,85.802,,,,,
793,09/23/15 01:00:00 AM,13.642,79.671,,,,,
794,09/23/15 01:30:00 AM,13.738,78.726,,,,,
795,09/23/15 02:00:00 AM,13.161,81.048,,,,,
796,09/23/15 02:30:00 AM,12.606,85.010,,,,,
797,09/23/15 03:00:00 AM,12.461,85.244,,,,,
798,09/23/15 03:30:00 AM,12.461,85.110,,,,,
799,09/23/15 04:00:00 AM,12.558,84.247,,,,,
800,09/23/15 04:30:00 AM,12.582,83.552,,,,,
801,09/23/15 05:00:00 AM,12.678,83.951,,,,,
802,09/23/15 05:30:00 AM,12.437,84.917,,,,,
803,09/23/15 06:00:00 AM,12.509,83.103,,,,,
804,09/23/15 06:30:00 AM,12.944,79.107,,,,,
805,09/23/15 07:00:00 AM,13.906,73.502,,,,,
806,09/23/15 07:30:00 AM,14.625,70.680,,,,,
807,09/23/15 08:00:00 AM,15.414,66.134,,,,,
808,09/23/15 08:30:00 AM,16.463,56.589,,,,,
809,09/23/15 09:00:00 AM,17.486,53.898,,,,,
810,09/23/15 09:30:00 AM,18.533,61.508,,,,,
811,09/23/15 10:00:00 AM,20.222,49.548,,,,,
812,09/23/15 10:30:00 AM,21.366,49.194,,,,,
813,09/23/15 11:00:00 AM,22.609,46.491,,,,,
814,09/23/15 11:30:00 AM,23.088,40.147,,,,,
815,09/23/15 12:00:00 PM,24.171,38.688,,,,,
816,09/23/15 12:30:00 PM,25.477,37.269,,,,,
817,09/23/15 01:00:00 PM,26.475,32.315,,,,,
818,09/23/15 01:30:00 PM,26.451,32.852,,,,,
819,09/23/15 02:00:00 PM,27.481,30.438,,,,,
820,09/23/15 02:30:00 PM,27.210,31.433,,,,,
821,09/23/15 03:00:00 PM,27.628,32.619,,,,,
822,09/23/15 03:30:00 PM,27.382,36.092,,,,,
823,09/23/15 04:00:00 PM,27.136,35.198,,,,,
824,09/23/15 04:30:00 PM,25.817,37.668,,,,,
825,09/23/15 05:00:00 PM,25.428,38.125,,,,,
826,09/23/15 05:30:00 PM,24.944,38.537,,,,,
827,09/23/15 06:00:00 PM,24.146,40.064,,,,,
828,09/23/15 06:30:00 PM,23.521,42.571,,,,,
829,09/23/15 07:00:00 PM,23.040,43.778,,,,,
830,09/23/15 07:30:00 PM,22.226,42.457,,,,,
831,09/23/15 08:00:00 PM,21.223,42.826,,,,,
832,09/23/15 08:30:00 PM,20.650,43.500,,,,,
833,09/23/15 09:00:00 PM,20.079,45.383,,,,,
834,09/23/15 09:30:00 PM,19.936,44.696,,,,,
835,09/23/15 10:00:00 PM,19.674,44.983,,,,,
836,09/23/15 10:30:00 PM,19.222,47.591,,,,,
837,09/23/15 11:00:00 PM,18.580,49.957,,,,,
838,09/23/15 11:30:00 PM,18.129,51.640,,,,,
839,09/24/15 12:00:00 AM,17.986,52.427,,,,,
840,09/24/15 12:30:00 AM,18.699,48.940,,,,,
841,09/24/15 01:00:00 AM,18.461,51.033,,,,,
842,09/24/15 01:30:00 AM,18.675,49.501,,,,,
843,09/24/15 02:00:00 AM,19.841,47.005,,,,,
844,09/24/15 02:30:00 AM,18.485,52.466,,,,,
845,09/24/15 03:00:00 AM,18.319,54.695,,,,,
846,09/24/15 03:30:00 AM,18.271,54.627,,,,,
847,09/24/15 04:00:00 AM,17.677,57.169,,,,,
848,09/24/15 04:30:00 AM,17.177,60.416,,,,,
849,09/24/15 05:00:00 AM,17.415,58.917,,,,,
850,09/24/15 05:30:00 AM,17.653,57.712,,,,,
851,09/24/15 06:00:00 AM,19.294,48.105,,,,,
852,09/24/15 06:30:00 AM,19.389,46.315,,,,,
853,09/24/15 07:00:00 AM,19.841,48.144,,,,,
854,09/24/15 07:30:00 AM,20.246,39.516,,,,,
855,09/24/15 08:00:00 AM,22.250,40.382,,,,,
856,09/24/15 08:30:00 AM,21.485,44.817,,,,,
857,09/24/15 09:00:00 AM,20.841,48.557,,,,,
858,09/24/15 09:30:00 AM,21.724,51.635,,,,,
859,09/24/15 10:00:00 AM,24.291,46.987,,,,,
860,09/24/15 10:30:00 AM,24.750,41.177,,,,,
861,09/24/15 11:00:00 AM,26.940,37.781,,,,,
862,09/24/15 11:30:00 AM,27.087,27.817,,,,,
863,09/24/15 12:00:00 PM,27.974,28.090,,,,,
864,09/24/15 12:30:00 PM,29.265,27.021,,,,,
865,09/24/15 01:00:00 PM,30.849,27.278,,,,,
866,09/24/15 01:30:00 PM,31.128,25.983,,,,,
867,09/24/15 02:00:00 PM,31.765,24.636,,,,,
868,09/24/15 02:30:00 PM,31.103,23.124,,,,,
869,09/24/15 03:00:00 PM,31.153,23.477,,,,,
870,09/24/15 03:30:00 PM,30.748,23.241,,,,,
871,09/24/15 04:00:00 PM,30.672,25.047,,,,,
872,09/24/15 04:30:00 PM,29.840,27.099,,,,,
873,09/24/15 05:00:00 PM,28.419,32.249,,,,,
874,09/24/15 05:30:00 PM,27.751,30.631,,,,,
875,09/24/15 06:00:00 PM,26.891,28.995,,,,,
876,09/24/15 06:30:00 PM,26.036,28.689,,,,,
877,09/24/15 07:00:00 PM,25.598,29.943,,,,,
878,09/24/15 07:30:00 PM,25.550,32.771,,,,,
879,09/24/15 08:00:00 PM,24.992,33.291,,,,,
880,09/24/15 08:30:00 PM,24.098,34.977,,,,,
881,09/24/15 09:00:00 PM,23.400,35.508,,,,,
882,09/24/15 09:30:00 PM,22.753,36.304,,,,,
883,09/24/15 10:00:00 PM,22.274,37.310,,,,,
884,09/24/15 10:30:00 PM,21.987,37.446,,,,,
885,09/24/15 11:00:00 PM,21.604,37.702,,,,,
886,09/24/15 11:30:00 PM,21.748,37.913,,,,,
887,09/25/15 12:00:00 AM,21.509,38.019,,,,,
888,09/25/15 12:30:00 AM,21.509,35.524,,,,,
889,09/25/15 01:00:00 AM,21.079,35.877,,,,,
890,09/25/15 01:30:00 AM,20.365,36.529,,,,,
891,09/25/15 02:00:00 AM,19.912,36.484,,,,,
892,09/25/15 02:30:00 AM,20.079,36.697,,,,,
893,09/25/15 03:00:00 AM,19.318,37.892,,,,,
894,09/25/15 03:30:00 AM,19.222,38.434,,,,,
895,09/25/15 04:00:00 AM,19.936,37.727,,,,,
896,09/25/15 04:30:00 AM,19.984,38.677,,,,,
897,09/25/15 05:00:00 AM,20.150,40.057,,,,,
898,09/25/15 05:30:00 AM,20.889,38.152,,,,,
899,09/25/15 06:00:00 AM,19.555,38.924,,,,,
900,09/25/15 06:30:00 AM,19.674,37.211,,,,,
901,09/25/15 07:00:00 AM,19.888,37.298,,,,,
902,09/25/15 07:30:00 AM,20.269,36.748,,,,,
903,09/25/15 08:00:00 AM,21.246,33.483,,,,,
904,09/25/15 08:30:00 AM,22.465,32.696,,,,,
905,09/25/15 09:00:00 AM,22.489,34.095,,,,,
906,09/25/15 09:30:00 AM,22.872,33.399,,,,,
907,09/25/15 10:00:00 AM,24.798,31.832,,,,,
908,09/25/15 10:30:00 AM,25.963,29.227,,,,,
909,09/25/15 11:00:00 AM,26.940,27.668,,,,,
910,09/25/15 11:30:00 AM,27.530,26.273,,,,,
911,09/25/15 12:00:00 PM,28.617,26.491,,,,,
912,09/25/15 12:30:00 PM,29.515,24.133,,,,,
913,09/25/15 01:00:00 PM,29.815,23.876,,,,,
