"Plot Title: PPW1328_10008101"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10008101, SEN S/N: 10008101)","RH, % (LGR S/N: 10008101, SEN S/N: 10008101)","Coupler Detached (LGR S/N: 10008101)","Bad Battery (LGR S/N: 10008101)","End Of File (LGR S/N: 10008101)"
2411,11/14/15 03:29:41 PM,-0.171,52.846,,,
2412,11/14/15 03:59:41 PM,3.089,60.617,,,
2413,11/14/15 04:29:41 PM,-0.283,68.142,,,
2414,11/14/15 04:59:41 PM,-18.967,91.017,,,
2415,11/14/15 05:29:41 PM,49.377,100.000,,,
2416,11/14/15 05:59:41 PM,47.255,100.000,,,
2417,11/14/15 06:29:41 PM,45.373,100.000,,,
2418,11/14/15 06:59:41 PM,43.738,100.000,,,
2419,11/14/15 07:29:41 PM,42.297,100.000,,,
2420,11/14/15 07:59:41 PM,41.736,1.000,,,
2421,11/14/15 08:29:41 PM,41.298,1.000,,,
2422,11/14/15 08:59:41 PM,40.746,1.000,,,
2423,11/14/15 09:29:41 PM,40.833,1.000,,,
2424,11/14/15 09:59:41 PM,43.013,100.000,,,
2425,11/14/15 10:29:41 PM,45.154,100.000,,,
2426,11/14/15 10:59:41 PM,45.972,100.000,,,
2427,11/14/15 11:29:41 PM,45.719,100.000,,,
2428,11/14/15 11:59:41 PM,46.130,100.000,,,
2429,11/15/15 12:29:41 AM,47.255,100.000,,,
2430,11/15/15 12:59:41 AM,49.377,100.000,,,
2431,11/15/15 01:29:41 AM,49.819,100.000,,,
2432,11/15/15 01:59:41 AM,50.370,100.000,,,
2433,11/15/15 02:29:41 AM,50.961,100.000,,,
2434,11/15/15 02:59:41 AM,50.682,100.000,,,
2435,11/15/15 03:29:41 AM,47.777,100.000,,,
2436,11/15/15 03:59:41 AM,47.352,100.000,,,
2437,11/15/15 04:29:41 AM,46.995,100.000,,,
2438,11/15/15 04:59:41 AM,46.673,100.000,,,
2439,11/15/15 05:29:41 AM,46.321,100.000,,,
2440,11/15/15 05:59:41 AM,45.908,100.000,,,
2441,11/15/15 06:29:41 AM,45.814,100.000,,,
2442,11/15/15 06:59:41 AM,45.814,100.000,,,
2443,11/15/15 07:29:41 AM,45.217,100.000,,,
2444,11/15/15 07:59:41 AM,44.565,1.000,,,
2445,11/15/15 08:29:41 AM,42.923,1.000,,,
2446,11/15/15 08:59:41 AM,42.297,1.000,,,
2447,11/15/15 09:29:41 AM,42.535,1.000,,,
2448,11/15/15 09:59:41 AM,44.135,1.000,,,
2449,11/15/15 10:29:41 AM,44.812,100.000,,,
2450,11/15/15 10:59:41 AM,45.061,100.000,,,
2451,11/15/15 11:29:41 AM,45.719,100.000,,,
2452,11/15/15 11:59:41 AM,46.321,100.000,,,
2453,11/15/15 12:29:41 PM,46.641,100.000,,,
2454,11/15/15 12:59:41 PM,46.931,100.000,,,
2455,11/15/15 01:29:41 PM,47.417,100.000,,,
2456,11/15/15 01:59:41 PM,47.190,100.000,,,
2457,11/15/15 02:29:41 PM,46.995,100.000,,,
2458,11/15/15 02:59:41 PM,48.139,100.000,,,
2459,11/15/15 03:29:41 PM,46.931,100.000,,,
2460,11/15/15 03:59:41 PM,45.562,1.000,,,
2461,11/15/15 04:29:41 PM,44.627,1.000,,,
2462,11/15/15 04:59:41 PM,42.297,1.000,,,
2463,11/15/15 05:29:41 PM,40.573,1.000,,,
2464,11/15/15 05:59:41 PM,40.200,1.000,,,
2465,11/15/15 06:29:41 PM,38.980,1.000,,,
2466,11/15/15 06:59:41 PM,37.949,1.000,,,
2467,11/15/15 07:29:41 PM,36.851,1.000,,,
2468,11/15/15 07:59:41 PM,38.616,1.000,,,
2469,11/15/15 08:29:41 PM,37.893,1.000,,,
2470,11/15/15 08:59:41 PM,35.342,1.000,,,
2471,11/15/15 09:29:41 PM,36.065,1.000,,,
2472,11/15/15 09:59:41 PM,35.502,1.000,,,
2473,11/15/15 10:29:41 PM,36.335,1.000,,,
2474,11/15/15 10:59:41 PM,37.728,1.000,,,
2475,11/15/15 11:29:41 PM,37.893,1.000,,,
2476,11/15/15 11:59:41 PM,38.032,1.000,,,
2477,11/16/15 12:29:41 AM,37.811,1.000,,,
2478,11/16/15 12:59:41 AM,37.453,1.000,,,
2479,11/16/15 01:29:41 AM,36.417,1.000,,,
2480,11/16/15 01:59:41 AM,35.262,1.000,,,
2481,11/16/15 02:29:41 AM,35.475,1.000,,,
2482,11/16/15 02:59:41 AM,34.624,1.000,,,
2483,11/16/15 03:29:41 AM,32.330,1.000,,,
2484,11/16/15 03:59:41 AM,32.150,1.000,,,
2485,11/16/15 04:29:41 AM,32.201,1.000,,,
2486,11/16/15 04:59:41 AM,30.849,1.000,,,
2487,11/16/15 05:29:41 AM,29.365,1.000,,,
2488,11/16/15 05:59:41 AM,28.097,1.000,,,
2489,11/16/15 06:29:41 AM,28.097,1.000,,,
2490,11/16/15 06:59:41 AM,27.382,1.000,,,
2491,11/16/15 07:29:41 AM,28.097,1.000,,,
2492,11/16/15 07:59:41 AM,28.097,1.000,,,
2493,11/16/15 08:29:41 AM,29.315,1.000,,,
2494,11/16/15 08:59:41 AM,32.407,1.000,,,
2495,11/16/15 09:29:41 AM,36.796,1.000,,,
2496,11/16/15 09:59:41 AM,39.346,100.000,,,
2497,11/16/15 10:29:41 AM,41.298,100.000,,,
2498,11/16/15 10:59:41 AM,-53.451,22.540,,,
2499,11/16/15 11:29:41 AM,-31.845,19.289,,,
2500,11/16/15 11:59:41 AM,-31.624,22.930,,,
2501,11/16/15 12:29:41 PM,-27.584,26.679,,,
2502,11/16/15 12:59:41 PM,-20.595,40.758,,,
2503,11/16/15 01:29:41 PM,-0.367,39.035,,,
2504,11/16/15 01:59:41 PM,-0.367,40.867,,,
2505,11/16/15 02:29:41 PM,-0.171,42.772,,,
2506,11/16/15 02:59:41 PM,0.079,35.568,,,
2507,11/16/15 03:29:41 PM,-0.367,25.633,,,
2508,11/16/15 03:59:41 PM,51.667,90.197,,,
2509,11/16/15 04:29:41 PM,47.711,100.000,,,
2510,11/16/15 04:59:41 PM,44.812,100.000,,,
2511,11/16/15 05:29:41 PM,42.297,1.000,,,
2512,11/16/15 05:59:41 PM,42.208,1.000,,,
2513,11/16/15 06:29:41 PM,40.833,1.000,,,
2514,11/16/15 06:59:41 PM,39.234,1.000,,,
2515,11/16/15 07:29:41 PM,38.170,1.000,,,
2516,11/16/15 07:59:41 PM,38.756,1.000,,,
2517,11/16/15 08:29:41 PM,38.784,1.000,,,
2518,11/16/15 08:59:41 PM,37.673,1.000,,,
2519,11/16/15 09:29:41 PM,37.893,1.000,,,
2520,11/16/15 09:59:41 PM,39.431,1.000,,,
2521,11/16/15 10:29:41 PM,39.375,1.000,,,
2522,11/16/15 10:59:41 PM,38.532,1.000,,,
2523,11/16/15 11:29:41 PM,37.233,1.000,,,
2524,11/16/15 11:59:41 PM,35.689,1.000,,,
2525,11/17/15 12:29:41 AM,34.624,1.000,,,
2526,11/17/15 12:59:41 AM,33.861,1.000,,,
2527,11/17/15 01:29:41 AM,34.572,1.000,,,
2528,11/17/15 01:59:41 AM,34.440,1.000,,,
2529,11/17/15 02:29:41 AM,33.940,1.000,,,
2530,11/17/15 02:59:41 AM,36.362,1.000,,,
2531,11/17/15 03:29:41 AM,37.425,1.000,,,
2532,11/17/15 03:59:41 AM,36.851,1.000,,,
2533,11/17/15 04:29:41 AM,36.633,1.000,,,
2534,11/17/15 04:59:41 AM,37.151,1.000,,,
2535,11/17/15 05:29:41 AM,37.673,1.000,,,
2536,11/17/15 05:59:41 AM,38.560,1.000,,,
2537,11/17/15 06:29:41 AM,40.114,1.000,,,
2538,11/17/15 06:59:41 AM,39.460,1.000,,,
2539,11/17/15 07:29:41 AM,39.460,1.000,,,
2540,11/17/15 07:59:41 AM,39.743,1.000,,,
2541,11/17/15 08:29:41 AM,41.298,1.000,,,
2542,11/17/15 08:59:41 AM,43.103,100.000,,,
2543,11/17/15 09:29:41 AM,45.217,100.000,,,
2544,11/17/15 09:59:41 AM,48.737,100.000,,,
2545,11/17/15 10:29:41 AM,-20.214,90.042,,,
2546,11/17/15 10:59:41 AM,0.079,80.795,,,
2547,11/17/15 11:29:41 AM,0.163,69.351,,,
2548,11/17/15 11:59:41 AM,-0.367,65.283,,,
2549,11/17/15 12:29:41 PM,0.079,63.495,,,
2550,11/17/15 12:59:41 PM,0.962,62.554,,,
2551,11/17/15 01:29:41 PM,3.116,55.999,,,
2552,11/17/15 01:59:41 PM,3.538,56.414,,,
2553,11/17/15 02:29:41 PM,3.327,58.759,,,
2554,11/17/15 02:59:41 PM,3.116,59.301,,,
2555,11/17/15 03:29:41 PM,0.962,62.272,,,
2556,11/17/15 03:59:41 PM,-0.367,80.848,,,
2557,11/17/15 04:29:41 PM,62.761,100.000,,,
2558,11/17/15 04:59:41 PM,60.091,100.000,,,
2559,11/17/15 05:29:41 PM,57.867,100.000,,,
2560,11/17/15 05:59:41 PM,54.754,100.000,,,
2561,11/17/15 06:29:41 PM,53.739,100.000,,,
2562,11/17/15 06:59:41 PM,54.150,100.000,,,
2563,11/17/15 07:29:41 PM,50.404,1.000,,,
2564,11/17/15 07:59:41 PM,49.581,1.000,,,
2565,11/17/15 08:29:41 PM,47.941,1.000,,,
2566,11/17/15 08:59:41 PM,48.139,1.000,,,
2567,11/17/15 09:29:41 PM,47.678,1.000,,,
2568,11/17/15 09:59:41 PM,45.373,1.000,,,
2569,11/17/15 10:29:41 PM,44.719,1.000,,,
2570,11/17/15 10:59:41 PM,44.719,1.000,,,
2571,11/17/15 11:29:41 PM,45.123,1.000,,,
2572,11/17/15 11:59:41 PM,43.890,1.000,,,
2573,11/18/15 12:29:41 AM,42.923,1.000,,,
2574,11/18/15 12:59:41 AM,43.495,1.000,,,
2575,11/18/15 01:29:41 AM,42.923,1.000,,,
2576,11/18/15 01:59:41 AM,43.495,1.000,,,
2577,11/18/15 02:29:41 AM,44.135,1.000,,,
2578,11/18/15 02:59:41 AM,43.890,1.000,,,
2579,11/18/15 03:29:41 AM,43.677,1.000,,,
2580,11/18/15 03:59:41 AM,39.601,1.000,,,
2581,11/18/15 04:29:41 AM,38.170,1.000,,,
2582,11/18/15 04:59:41 AM,38.309,1.000,,,
2583,11/18/15 05:29:41 AM,38.616,1.000,,,
2584,11/18/15 05:59:41 AM,38.476,1.000,,,
2585,11/18/15 06:29:41 AM,38.924,1.000,,,
2586,11/18/15 06:59:41 AM,39.008,1.000,,,
2587,11/18/15 07:29:41 AM,38.393,1.000,,,
2588,11/18/15 07:59:41 AM,40.200,1.000,,,
2589,11/18/15 08:29:41 AM,42.297,1.000,,,
2590,11/18/15 08:59:41 AM,45.719,1.000,,,
2591,11/18/15 09:29:41 AM,48.838,100.000,,,
2592,11/18/15 09:59:41 AM,53.627,100.000,,,
2593,11/18/15 10:29:41 AM,-0.367,97.588,,,
2594,11/18/15 10:59:41 AM,2.370,84.332,,,
2595,11/18/15 11:29:41 AM,-0.367,72.851,,,
2596,11/18/15 11:59:41 AM,1.044,72.573,,,
2597,11/18/15 12:29:41 PM,4.792,66.650,,,
2598,11/18/15 12:59:41 PM,12.823,63.018,,,
2599,11/18/15 01:29:41 PM,13.329,59.110,,,
2600,11/18/15 01:59:41 PM,12.751,62.184,,,
2601,11/18/15 02:29:41 PM,12.823,57.986,,,
2602,11/18/15 02:59:41 PM,13.594,55.823,,,
2603,11/18/15 03:29:41 PM,12.751,66.329,,,
2604,11/18/15 03:59:41 PM,3.116,93.308,,,
2605,11/18/15 04:29:41 PM,67.807,100.000,,,
2606,11/18/15 04:59:41 PM,65.375,100.000,,,
2607,11/18/15 05:29:41 PM,61.271,100.000,,,
2608,11/18/15 05:59:41 PM,58.196,100.000,,,
2609,11/18/15 06:29:41 PM,56.184,100.000,,,
2610,11/18/15 06:59:41 PM,54.716,1.000,,,
2611,11/18/15 07:29:41 PM,53.331,1.000,,,
2612,11/18/15 07:59:41 PM,52.746,1.000,,,
2613,11/18/15 08:29:41 PM,51.880,1.000,,,
2614,11/18/15 08:59:41 PM,53.258,1.000,,,
2615,11/18/15 09:29:41 PM,52.637,1.000,,,
2616,11/18/15 09:59:41 PM,49.819,1.000,,,
2617,11/18/15 10:29:41 PM,47.613,1.000,,,
2618,11/18/15 10:59:41 PM,47.157,1.000,,,
2619,11/18/15 11:29:41 PM,45.311,1.000,,,
2620,11/18/15 11:59:41 PM,43.890,1.000,,,
2621,11/19/15 12:29:41 AM,44.380,1.000,,,
2622,11/19/15 12:59:41 AM,45.562,1.000,,,
2623,11/19/15 01:29:41 AM,44.411,1.000,,,
2624,11/19/15 01:59:41 AM,44.411,1.000,,,
2625,11/19/15 02:29:41 AM,43.677,1.000,,,
2626,11/19/15 02:59:41 AM,44.226,1.000,,,
2627,11/19/15 03:29:41 AM,44.874,1.000,,,
2628,11/19/15 03:59:41 AM,45.562,1.000,,,
2629,11/19/15 04:29:41 AM,45.061,1.000,,,
2630,11/19/15 04:59:41 AM,45.908,1.000,,,
2631,11/19/15 05:29:41 AM,44.411,1.000,,,
2632,11/19/15 05:59:41 AM,43.829,1.000,,,
2633,11/19/15 06:29:41 AM,42.475,1.000,,,
2634,11/19/15 06:59:41 AM,43.193,1.000,,,
2635,11/19/15 07:29:41 AM,43.890,1.000,,,
2636,11/19/15 07:59:41 AM,43.982,1.000,,,
2637,11/19/15 08:29:41 AM,45.154,1.000,,,
2638,11/19/15 08:59:41 AM,49.819,1.000,,,
2639,11/19/15 09:29:41 AM,51.525,1.000,,,
2640,11/19/15 09:59:41 AM,54.526,100.000,,,
2641,11/19/15 10:29:41 AM,57.461,100.000,,,
2642,11/19/15 10:59:41 AM,62.349,100.000,,,
2643,11/19/15 11:29:41 AM,-0.143,67.591,,,
2644,11/19/15 11:59:41 AM,-0.283,59.908,,,
2645,11/19/15 12:29:41 PM,3.221,55.665,,,
2646,11/19/15 12:59:41 PM,5.616,52.367,,,
2647,11/19/15 01:29:41 PM,12.751,51.693,,,
2648,11/19/15 01:59:41 PM,13.209,55.915,,,
2649,11/19/15 02:29:41 PM,13.137,51.869,,,
2650,11/19/15 02:59:41 PM,12.751,58.512,,,
2651,11/19/15 03:29:41 PM,12.847,65.562,,,
2652,11/19/15 03:59:41 PM,74.850,100.000,,,
2653,11/19/15 04:29:41 PM,70.012,100.000,,,
2654,11/19/15 04:59:41 PM,66.069,100.000,,,
2655,11/19/15 05:29:41 PM,63.504,100.000,,,
2656,11/19/15 05:59:41 PM,65.277,100.000,,,
2657,11/19/15 06:29:41 PM,62.624,100.000,,,
2658,11/19/15 06:59:41 PM,61.050,100.000,,,
2659,11/19/15 07:29:41 PM,60.918,100.000,,,
2660,11/19/15 07:59:41 PM,60.350,100.000,,,
2661,11/19/15 08:29:41 PM,58.526,1.000,,,
2662,11/19/15 08:59:41 PM,56.698,1.000,,,
2663,11/19/15 09:29:41 PM,55.949,1.000,,,
2664,11/19/15 09:59:41 PM,55.677,1.000,,,
2665,11/19/15 10:29:41 PM,54.830,1.000,,,
2666,11/19/15 10:59:41 PM,53.331,1.000,,,
2667,11/19/15 11:29:41 PM,52.347,1.000,,,
2668,11/19/15 11:59:41 PM,52.347,1.000,,,
2669,11/20/15 12:29:41 AM,52.746,1.000,,,
2670,11/20/15 12:59:41 AM,52.964,1.000,,,
2671,11/20/15 01:29:41 AM,52.928,1.000,,,
2672,11/20/15 01:59:41 AM,52.855,1.000,,,
2673,11/20/15 02:29:41 AM,51.137,1.000,,,
2674,11/20/15 02:59:41 AM,48.838,1.000,,,
2675,11/20/15 03:29:41 AM,47.417,1.000,,,
2676,11/20/15 03:59:41 AM,46.834,1.000,,,
2677,11/20/15 04:29:41 AM,48.304,1.000,,,
2678,11/20/15 04:59:41 AM,48.205,1.000,,,
2679,11/20/15 05:29:41 AM,48.040,1.000,,,
2680,11/20/15 05:59:41 AM,47.613,1.000,,,
2681,11/20/15 06:29:41 AM,46.577,1.000,,,
2682,11/20/15 06:59:41 AM,46.130,1.000,,,
2683,11/20/15 07:29:41 AM,45.877,1.000,,,
2684,11/20/15 07:59:41 AM,47.678,1.000,,,
2685,11/20/15 08:29:41 AM,49.819,1.000,,,
2686,11/20/15 08:59:41 AM,52.746,1.000,,,
2687,11/20/15 09:29:41 AM,52.637,1.000,,,
2688,11/20/15 09:59:41 AM,56.938,100.000,,,
2689,11/20/15 10:29:41 AM,62.258,100.000,,,
2690,11/20/15 10:59:41 AM,65.424,100.000,,,
2691,11/20/15 11:29:41 AM,3.116,85.951,,,
2692,11/20/15 11:59:41 AM,5.719,66.002,,,
2693,11/20/15 12:29:41 PM,13.137,62.160,,,
2694,11/20/15 12:59:41 PM,12.823,57.627,,,
2695,11/20/15 01:29:41 PM,13.497,55.718,,,
2696,11/20/15 01:59:41 PM,15.151,57.116,,,
2697,11/20/15 02:29:41 PM,14.290,52.552,,,
2698,11/20/15 02:59:41 PM,15.055,59.056,,,
2699,11/20/15 03:29:41 PM,15.796,68.302,,,
2700,11/20/15 03:59:41 PM,81.835,100.000,,,
2701,11/20/15 04:29:41 PM,73.067,100.000,,,
2702,11/20/15 04:59:41 PM,67.133,100.000,,,
2703,11/20/15 05:29:41 PM,62.349,1.000,,,
2704,11/20/15 05:59:41 PM,58.902,1.000,,,
2705,11/20/15 06:29:41 PM,56.184,1.000,,,
2706,11/20/15 06:59:41 PM,54.112,1.000,,,
2707,11/20/15 07:29:41 PM,52.964,1.000,,,
2708,11/20/15 07:59:41 PM,51.525,1.000,,,
2709,11/20/15 08:29:41 PM,50.473,1.000,,,
2710,11/20/15 08:59:41 PM,49.819,1.000,,,
2711,11/20/15 09:29:41 PM,49.006,1.000,,,
2712,11/20/15 09:59:41 PM,48.670,1.000,,,
2713,11/20/15 10:29:41 PM,46.738,1.000,,,
2714,11/20/15 10:59:41 PM,46.321,1.000,,,
2715,11/20/15 11:29:41 PM,46.417,1.000,,,
2716,11/20/15 11:59:41 PM,46.130,1.000,,,
2717,11/21/15 12:29:41 AM,45.405,1.000,,,
2718,11/21/15 12:59:41 AM,44.658,1.000,,,
2719,11/21/15 01:29:41 AM,44.226,1.000,,,
2720,11/21/15 01:59:41 AM,42.445,1.000,,,
2721,11/21/15 02:29:41 AM,41.736,1.000,,,
2722,11/21/15 02:59:41 AM,41.736,1.000,,,
2723,11/21/15 03:29:41 AM,42.475,1.000,,,
2724,11/21/15 03:59:41 AM,43.013,1.000,,,
2725,11/21/15 04:29:41 AM,41.736,1.000,,,
2726,11/21/15 04:59:41 AM,43.103,1.000,,,
2727,11/21/15 05:29:41 AM,43.013,1.000,,,
2728,11/21/15 05:59:41 AM,43.103,1.000,,,
2729,11/21/15 06:29:41 AM,41.736,1.000,,,
2730,11/21/15 06:59:41 AM,40.429,1.000,,,
2731,11/21/15 07:29:41 AM,41.736,1.000,,,
2732,11/21/15 07:59:41 AM,41.736,1.000,,,
2733,11/21/15 08:29:41 AM,40.891,1.000,,,
2734,11/21/15 08:59:41 AM,41.531,1.000,,,
2735,11/21/15 09:29:41 AM,46.738,1.000,,,
2736,11/21/15 09:59:41 AM,52.347,1.000,,,
2737,11/21/15 10:29:41 AM,56.579,1.000,,,
2738,11/21/15 10:59:41 AM,64.501,100.000,,,
2739,11/21/15 11:29:41 AM,65.424,100.000,,,
2740,11/21/15 11:59:41 AM,64.213,100.000,,,
2741,11/21/15 12:29:41 PM,69.957,100.000,,,
2742,11/21/15 12:59:41 PM,4.792,54.968,,,
2743,11/21/15 01:29:41 PM,6.026,66.511,,,
2744,11/21/15 01:59:41 PM,79.474,61.040,,,
2745,11/21/15 02:29:41 PM,80.635,69.601,,,
2746,11/21/15 02:59:41 PM,81.230,78.616,,,
2747,11/21/15 03:29:41 PM,77.258,85.634,,,
2748,11/21/15 03:59:41 PM,69.245,100.000,,,
2749,11/21/15 04:29:41 PM,63.364,100.000,,,
2750,11/21/15 04:59:41 PM,58.902,1.000,,,
2751,11/21/15 05:29:41 PM,54.754,1.000,,,
2752,11/21/15 05:59:41 PM,51.809,1.000,,,
2753,11/21/15 06:29:41 PM,49.819,1.000,,,
2754,11/21/15 06:59:41 PM,49.309,1.000,,,
2755,11/21/15 07:29:41 PM,47.777,1.000,,,
2756,11/21/15 07:59:41 PM,46.834,1.000,,,
2757,11/21/15 08:29:41 PM,46.130,1.000,,,
2758,11/21/15 08:59:41 PM,44.812,1.000,,,
2759,11/21/15 09:29:41 PM,43.921,1.000,,,
2760,11/21/15 09:59:41 PM,42.923,1.000,,,
2761,11/21/15 10:29:41 PM,41.736,1.000,,,
2762,11/21/15 10:59:41 PM,41.736,1.000,,,
2763,11/21/15 11:29:41 PM,40.372,1.000,,,
2764,11/21/15 11:59:41 PM,40.429,1.000,,,
2765,11/22/15 12:29:41 AM,40.833,1.000,,,
2766,11/22/15 12:59:41 AM,39.290,1.000,,,
2767,11/22/15 01:29:41 AM,38.616,1.000,,,
2768,11/22/15 01:59:41 AM,39.008,1.000,,,
2769,11/22/15 02:29:41 AM,38.115,1.000,,,
2770,11/22/15 02:59:41 AM,36.796,1.000,,,
2771,11/22/15 03:29:41 AM,36.633,1.000,,,
2772,11/22/15 03:59:41 AM,36.417,1.000,,,
2773,11/22/15 04:29:41 AM,36.146,1.000,,,
2774,11/22/15 04:59:41 AM,36.579,1.000,,,
2775,11/22/15 05:29:41 AM,36.281,1.000,,,
2776,11/22/15 05:59:41 AM,36.362,1.000,,,
2777,11/22/15 06:29:41 AM,35.716,1.000,,,
2778,11/22/15 06:59:41 AM,36.200,1.000,,,
2779,11/22/15 07:29:41 AM,36.146,1.000,,,
2780,11/22/15 07:59:41 AM,37.015,1.000,,,
2781,11/22/15 08:29:41 AM,37.425,1.000,,,
2782,11/22/15 08:59:41 AM,38.616,1.000,,,
2783,11/22/15 09:29:41 AM,41.678,1.000,,,
2784,11/22/15 09:59:41 AM,47.515,1.000,,,
2785,11/22/15 10:29:41 AM,53.148,1.000,,,
2786,11/22/15 10:59:41 AM,60.918,100.000,,,
2787,11/22/15 11:29:41 AM,65.820,100.000,,,
2788,11/22/15 11:59:41 AM,68.653,100.000,,,
2789,11/22/15 12:29:41 PM,73.188,47.731,,,
2790,11/22/15 12:59:41 PM,12.751,55.696,,,
2791,11/22/15 01:29:41 PM,12.751,33.254,,,
2792,11/22/15 01:59:41 PM,83.075,34.453,,,
2793,11/22/15 02:29:41 PM,84.441,39.248,,,
2794,11/22/15 02:59:41 PM,83.792,29.709,,,
2795,11/22/15 03:29:41 PM,80.635,26.767,,,
2796,11/22/15 03:59:41 PM,72.236,100.000,,,
2797,11/22/15 04:29:41 PM,64.501,100.000,,,
2798,11/22/15 04:59:41 PM,59.534,1.000,,,
2799,11/22/15 05:29:41 PM,55.638,1.000,,,
2800,11/22/15 05:59:41 PM,53.739,1.000,,,
2801,11/22/15 06:29:41 PM,52.095,1.000,,,
2802,11/22/15 06:59:41 PM,51.031,1.000,,,
2803,11/22/15 07:29:41 PM,49.819,1.000,,,
2804,11/22/15 07:59:41 PM,48.570,1.000,,,
2805,11/22/15 08:29:41 PM,47.711,1.000,,,
2806,11/22/15 08:59:41 PM,45.719,1.000,,,
2807,11/22/15 09:29:41 PM,44.874,1.000,,,
2808,11/22/15 09:59:41 PM,44.165,1.000,,,
2809,11/22/15 10:29:41 PM,44.135,1.000,,,
2810,11/22/15 10:59:41 PM,43.738,1.000,,,
2811,11/22/15 11:29:41 PM,42.773,1.000,,,
2812,11/22/15 11:59:41 PM,42.773,1.000,,,
2813,11/23/15 12:29:41 AM,42.475,1.000,,,
2814,11/23/15 12:59:41 AM,41.736,1.000,,,
2815,11/23/15 01:29:41 AM,40.833,1.000,,,
2816,11/23/15 01:59:41 AM,40.372,1.000,,,
2817,11/23/15 02:29:41 AM,39.516,1.000,,,
2818,11/23/15 02:59:41 AM,39.431,1.000,,,
2819,11/23/15 03:29:41 AM,39.971,1.000,,,
2820,11/23/15 03:59:41 AM,39.290,1.000,,,
2821,11/23/15 04:29:41 AM,38.170,1.000,,,
2822,11/23/15 04:59:41 AM,38.560,1.000,,,
2823,11/23/15 05:29:41 AM,38.784,1.000,,,
2824,11/23/15 05:59:41 AM,38.115,1.000,,,
2825,11/23/15 06:29:41 AM,36.769,1.000,,,
2826,11/23/15 06:59:41 AM,36.200,1.000,,,
2827,11/23/15 07:29:41 AM,35.985,1.000,,,
2828,11/23/15 07:59:41 AM,36.796,1.000,,,
2829,11/23/15 08:29:41 AM,38.170,1.000,,,
2830,11/23/15 08:59:41 AM,37.728,1.000,,,
2831,11/23/15 09:29:41 AM,39.516,1.000,,,
2832,11/23/15 09:59:41 AM,44.135,1.000,,,
2833,11/23/15 10:29:41 AM,48.838,1.000,,,
2834,11/23/15 10:59:41 AM,54.413,1.000,,,
2835,11/23/15 11:29:41 AM,57.990,100.000,,,
2836,11/23/15 11:59:41 AM,62.258,100.000,,,
2837,11/23/15 12:29:41 PM,63.504,100.000,,,
2838,11/23/15 12:59:41 PM,64.645,100.000,,,
2839,11/23/15 01:29:41 PM,64.118,100.000,,,
2840,11/23/15 01:59:41 PM,62.395,100.000,,,
2841,11/23/15 02:29:41 PM,63.881,100.000,,,
2842,11/23/15 02:59:41 PM,60.134,1.000,,,
2843,11/23/15 03:29:41 PM,57.542,1.000,,,
2844,11/23/15 03:59:41 PM,53.442,1.000,,,
2845,11/23/15 04:29:41 PM,50.856,1.000,,,
2846,11/23/15 04:59:41 PM,47.450,1.000,,,
2847,11/23/15 05:29:41 PM,45.154,1.000,,,
2848,11/23/15 05:59:41 PM,43.163,1.000,,,
2849,11/23/15 06:29:41 PM,41.736,1.000,,,
2850,11/23/15 06:59:41 PM,40.891,1.000,,,
2851,11/23/15 07:29:41 PM,40.602,1.000,,,
2852,11/23/15 07:59:41 PM,40.200,1.000,,,
2853,11/23/15 08:29:41 PM,39.686,1.000,,,
2854,11/23/15 08:59:41 PM,38.784,1.000,,,
2855,11/23/15 09:29:41 PM,38.115,1.000,,,
2856,11/23/15 09:59:41 PM,37.233,1.000,,,
2857,11/23/15 10:29:41 PM,36.796,1.000,,,
2858,11/23/15 10:59:41 PM,37.288,1.000,,,
2859,11/23/15 11:29:41 PM,39.149,1.000,,,
2860,11/23/15 11:59:41 PM,40.602,1.000,,,
2861,11/24/15 12:29:41 AM,41.736,1.000,,,
2862,11/24/15 12:59:41 AM,42.297,1.000,,,
2863,11/24/15 01:29:41 AM,43.103,1.000,,,
2864,11/24/15 01:59:41 AM,43.435,1.000,,,
2865,11/24/15 02:29:41 AM,43.163,1.000,,,
2866,11/24/15 02:59:41 AM,41.736,1.000,,,
2867,11/24/15 03:29:41 AM,41.736,1.000,,,
2868,11/24/15 03:59:41 AM,41.736,1.000,,,
2869,11/24/15 04:29:41 AM,41.736,1.000,,,
2870,11/24/15 04:59:41 AM,41.736,1.000,,,
2871,11/24/15 05:29:41 AM,41.736,1.000,,,
2872,11/24/15 05:59:41 AM,42.624,1.000,,,
2873,11/24/15 06:29:41 AM,44.565,1.000,,,
2874,11/24/15 06:59:41 AM,44.719,1.000,,,
2875,11/24/15 07:29:41 AM,44.719,1.000,,,
2876,11/24/15 07:59:41 AM,44.226,1.000,,,
2877,11/24/15 08:29:41 AM,43.586,1.000,,,
2878,11/24/15 08:59:41 AM,43.435,1.000,,,
2879,11/24/15 09:29:41 AM,43.495,1.000,,,
2880,11/24/15 09:59:41 AM,44.719,1.000,,,
2881,11/24/15 10:29:41 AM,45.311,1.000,,,
2882,11/24/15 10:59:41 AM,43.890,1.000,,,
2883,11/24/15 11:29:41 AM,42.773,1.000,,,
2884,11/24/15 11:59:41 AM,43.677,1.000,,,
2885,11/24/15 12:29:41 PM,43.982,1.000,,,
2886,11/24/15 12:59:41 PM,44.658,1.000,,,
